,SAMPLE_ID,BORO,BFE_DAY,ROUTE,SPA_DIR,LVTIME,ARRTIME,MILEAGE,ORIGIN,DESTINATION,TRIP_TYPE,LAT_O,LONG_O,LAT_D,LONG_D,BEF_SRT_TIME,BEF_SRT_DEST_TIME,BEF_SPA_DIR,BEF_LAT_O,BEF_LONG_D,RET_SRT_TIME,RET_SRT_DEST_TIME,RET_SPA_DIR,DURATION,SWITCH
1514,50985,S,SATURDAY,S48,EB,2320,2354,6.979,HOLLAND AV / BENJAMIN PL,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.639328000000006,-74.17119,40.64359,-74.073105,2200.0,2239.0,WB,40.64348,-74.17115,,,,0.0,0
1515,50107,B,WKD,B9,EB,1639,1802,8.036,SHORE RD / 71 ST,Kings Plaza (B9 term) / Kings Plaza (B9 term),Local,40.636852000000005,-74.03625500000001,40.608303,-73.92062,1458.0,1615.0,WB,40.608513,-74.03629000000001,1828.0,1935.0,WB,67.0,0
1516,50108,BX,WKD,BX5,EB,709,750,5.877999999999999,SOUTHERN BL / WESTCHESTER AV,WESTCHESTER AV / BRUCKNER BL,Local,40.823677,-73.8919,40.852866999999996,-73.82680500000001,620.0,641.0,WB,40.82306,-73.89191,805.0,848.0,WB,43.0,0
1517,50109,B,WKD,B36,EB,2124,2202,5.9670000000000005,SURF AV / W 37 ST,NOSTRAND AV / GRAVESEND NECK RD,Local,40.57378,-74.00251,40.60002,-73.94187,2022.0,2056.0,WB,40.59997,-74.00248,2238.0,2307.0,WB,29.0,0
1518,49468,Q,WKD,Q43,EB,717,803,6.653,ARCHER AV / SUTPHIN BL,HILLSIDE AV / 267 ST,Local,40.700503999999995,-73.80781999999999,40.738704999999996,-73.701454,550.0,637.0,WB,40.73877,-73.80784,900.0,947.0,WB,47.0,0
1519,50110,M,WKD,M1,NB,627,725,8.52,CENTRE ST / BROOME ST,146 ST / LENOX AV,Local,40.720646,-73.99769599999999,40.821205,-73.93604,507.0,550.0,SB,40.82108,-73.99775,754.0,918.0,SB,84.0,0
1520,50111,BX,WKD,BX17,NB,641,723,5.256,E 135 ST / ST ANN S AV,FORDHAM PLAZA / BUS TERMINAL,Local,40.8049,-73.91868000000001,40.860065000000006,-73.890976,545.0,619.0,SB,40.860237,-73.91855,742.0,833.0,SB,51.0,0
1521,50112,BX,WKD,BX31,NB,842,926,6.242000000000001,TREMONT AV / LANE AV,KATONAH AV / E 242 ST,Local,40.840862,-73.84245,40.902584000000004,-73.86813000000001,732.0,822.0,SB,40.902446999999995,-73.84285,948.0,1033.0,SB,45.0,0
1522,50113,BX,WKD,BX13,EB,1941,2010,3.005,W 178 ST / FT WASHINGTON AV,RIVER AV / E 149 ST,Local,40.848490000000005,-73.93856,40.81969,-73.93004599999999,1847.0,1917.0,WB,40.820633,-73.93775,2030.0,2058.0,WB,28.0,0
1523,49473,B,SATURDAY,B41,NB,952,1057,7.687,E 70 ST / VETERANS AV,CADMAN PZ W / JOHNSON ST,Local,40.619938,-73.90871,40.695408,-73.99078,759.0,857.0,SB,40.695538,-73.9082,1118.0,1223.0,SB,65.0,0
1524,50114,B,WKD,B100,EB,1700,1727,4.236000000000001,E 16 ST / KINGS HWY,NATIONAL DR / MILL AV,Local,40.60844,-73.95736,40.606857,-73.91589,1619.0,1645.0,WB,40.606945,-73.95740500000001,1745.0,1811.0,WB,26.0,0
1525,50115,B,WKD,B12,WB,1102,1143,4.151,ALABAMA AV / FULTON ST,PARKSIDE AV / OCEAN AV,Local,40.676743,-73.89994,40.654846,-73.961754,1005.0,1047.0,EB,40.65513,-73.89966,1205.0,1250.0,EB,45.0,0
1526,50116,S,WKD,S61,EB,1645,1737,9.863999999999999,YUKON AV / KMART DWY,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.575645,-74.16715,40.64331,-74.0731,1530.0,1625.0,WB,40.643147,-74.16768,1803.0,1854.0,WB,51.0,0
1527,50117,Q,WKD,Q31,SB,1050,1148,8.612,FRANCIS LEWIS BL / 27 AV,ARCHER AV / SUTPHIN PL,Local,40.772663,-73.79500999999999,40.70049,-73.80784,932.0,1022.0,NB,40.700511999999996,-73.79500999999999,1225.0,1318.0,NB,53.0,0
1528,50118,B,WKD,B100,WB,1145,1211,4.461,NATIONAL DR / MILL AV,E 16 ST / KINGS HWY,Local,40.606945,-73.91594,40.608936,-73.95740500000001,1107.0,1130.0,EB,40.60844,-73.91589,1237.0,1300.0,EB,23.0,0
1529,50119,B,WKD,B4,WB,815,928,8.965,KNAPP ST / HARKNESS AV,NARROWS AV / 77 ST,Local,40.58644,-73.931595,40.631718,-74.03641,630.0,747.0,EB,40.631832,-73.9317,955.0,1110.0,EB,75.0,0
1530,50120,Q,WKD,Q30,EB,1548,1639,8.031,ARCHER AV / SUTPHIN BL,NASSAU BL / LITTLE NECK PKY,Local,40.700511999999996,-73.80783000000001,40.765390000000004,-73.724815,1443.0,1528.0,WB,40.753741999999995,-73.80784,1706.0,1754.0,WB,48.0,0
1531,50121,Q,WKD,Q37,SB,1736,1816,5.284,UNION TPK / KEW GARDENS RD,135 RD / 130 PL,Local,40.714034999999996,-73.831215,40.667664,-73.80873000000001,1640.0,1715.0,NB,40.66767,-73.831375,1840.0,1913.0,NB,33.0,0
1532,50122,Q,WKD,Q83,EB,1030,1102,4.873,153 ST / HILLSIDE AV,227 ST / 113 DR,Local,40.707012,-73.80425,40.702106,-73.73034,936.0,1007.0,WB,40.702263,-73.80417,1126.0,1157.0,WB,31.0,0
1533,50362,B,WKD,B15,WB,1915,2017,7.426,DREW ST / LINDEN BLVD,MARCUS GARVEY BL / BROADWAY,Local,40.66921,-73.8609,40.69975,-73.94147,1721.0,1844.0,EB,40.699715000000005,-73.86094,2036.0,2201.0,EB,85.0,0
1534,50363,M,WKD,M102,NB,1855,2020,7.917999999999999,ASTOR PL / 3 AV,W 146 ST / MALCOLM X  BLVD,Local,40.72957,-73.99005,40.8212,-73.93611999999999,1655.0,1832.0,SB,40.821175,-73.99025999999999,2059.0,2203.0,SB,64.0,0
1535,50364,S,WKD,S62,WB,1245,1326,8.548,ST GEORGE FERRY / S62 & S92,VICTORY BL / opp Con Edison,Local,40.643105,-74.07365,40.586535999999995,-74.1988,1135.0,1216.0,EB,40.586613,-74.07306,1350.0,1436.0,EB,46.0,0
1536,50365,B,WKD,B8,WB,2154,2301,10.161,ROCKAWAY AV / HEGEMAN AV,4 AV / 95 ST,Local,40.655903,-73.90732,40.616264,-74.03113,2012.0,2132.0,EB,40.616104,-73.90739,2328.0,32.0,EB,64.0,0
1537,50366,B,WKD,B47,SB,2044,2140,7.864,MARCUS GARVEY BLVD / BROADWAY,AV U / E 54 ST,Local,40.699577000000005,-73.94144,40.611008,-73.92041,1929.0,2027.0,NB,40.611008,-73.94147,2220.0,2307.0,NB,47.0,0
1538,50367,Q,WKD,Q48,WB,637,715,7.893,ROOSEVELT AV / MAIN ST,DITMARS BL / 102 ST,Local,40.759434000000006,-73.83063,40.768642,-73.86827,540.0,602.0,EB,40.76872,-73.83028,732.0,759.0,EB,27.0,0
1539,50368,Q,WKD,Q19,WB,1550,1626,6.3839999999999995,ROOSEVELT AV / MAIN ST,27 AV / 2 ST,Local,40.759353999999995,-73.83073399999999,40.77536,-73.93513,1445.0,1525.0,EB,40.775143,-73.8308,1645.0,1728.0,EB,43.0,0
1540,50369,B,WKD,B36,WB,1916,1958,4.731,NOSTRAND AV / GRAVESEND NECK RD,SURF AV / W 37 ST,Local,40.59997,-73.94187,40.57343,-74.00248,1811.0,1859.0,EB,40.57378,-73.94187,2020.0,2101.0,EB,41.0,0
1541,50370,B,WKD,B64,SB,1820,1913,6.654,SHORE RD / MACKAY PL,STILLWELL AV / MERMAID AV,Local,40.637203,-74.036026,40.576840000000004,-73.98099,1705.0,1800.0,NB,40.577057,-74.03609,1949.0,2036.0,NB,47.0,0
1542,50371,S,WKD,S44,EB,858,950,10.344000000000001,YUKON AV / KMART DWY,ST GEORGE FERRY / ST GEORGE FERRY,Local,40.575645,-74.16715,40.643715,-74.073135,740.0,834.0,WB,40.643609999999995,-74.16768,1015.0,1106.0,WB,51.0,0
1543,50372,M,WKD,M102,NB,2144,2249,7.917999999999999,ASTOR PL / 3 AV,W 146 ST / MALCOLM X  BLVD,Local,40.72957,-73.99005,40.8212,-73.93611999999999,1952.0,2102.0,SB,40.821175,-73.99025999999999,2320.0,9.0,SB,49.0,0
1544,50373,Q,WKD,Q49,EB,1615,1638,2.615,74 ST - ROOSEVELT AV T / Q49 STOP,31 AV / 102 ST,Local,40.746590000000005,-73.89075,40.76132,-73.86703,1536.0,1600.0,WB,40.761309999999995,-73.89072,1700.0,1724.0,WB,24.0,0
1545,50374,BX,WKD,BX33,WB,1730,1757,2.7230000000000003,WALNUT AV / E 133 ST,W 135 ST / ST NICHOLAS AV,Local,40.79975,-73.91145999999999,40.817043,-73.94776999999999,1622.0,1655.0,EB,40.816982,-73.9116,1823.0,1849.0,EB,26.0,0
1546,50375,B,WKD,B24,NB,650,741,6.888,WASHINGTON PL / LANE 6,GREENPOINT AV / MANHATTAN AV,Local,40.70912,-73.95984,40.730087,-73.954575,540.0,616.0,SB,40.730103,-73.95978000000001,810.0,907.0,SB,57.0,0
1547,49756,Q,WKD,Q85,EB,1151,1235,7.579,TEARDROP / LAYOVER,WEST CIRCLE DR / PARKING STRUCTURE (ARR,Local,40.701316999999996,-73.802925,40.661429999999996,-73.72139,1050.0,1133.0,WB,40.657738,-73.80299000000001,1307.0,1351.0,WB,44.0,0
1548,49758,Q,WKD,Q31,NB,1305,1403,8.351,ARCHER AV / SUTPHIN BL,FRANCIS LEWIS BL / 27 AV,Local,40.700511999999996,-73.80783000000001,40.772594,-73.79500999999999,1130.0,1228.0,SB,40.772663,-73.80784,1430.0,1533.0,SB,63.0,0
1549,49759,Q,WKD,Q84,WB,1225,1257,5.263,237 ST / 129 AV,ARCHER AV / 153 ST,Local,40.680138,-73.73025,40.702137,-73.80141,1125.0,1155.0,EB,40.702076,-73.72993000000001,1325.0,1358.0,EB,33.0,0
1550,50361,BX,WKD,BX7,NB,1618,1718,5.9239999999999995,ST NICHOLAS AV / W 167 ST,RIVERDALE AV / W 263 ST,Local,40.84088,-73.93944,40.912376,-73.902534,1450.0,1550.0,SB,40.912365,-73.93974,1742.0,1836.0,SB,54.0,0
1551,50643,BX,WKD,BX29,EB,1600,1622,5.5520000000000005,BARTOW AV / CO-OP CITY BL,CITY ISLAND AV / ROCHELLE ST,Local,40.869279999999996,-73.825874,40.83905,-73.78363,1448.0,1514.0,WB,40.83918,-73.82646,1643.0,1707.0,WB,24.0,0
1552,50644,Q,WKD,Q39,WB,1631,1721,7.172999999999999,60 LA / ST FELIX AV,42 RD / HUNTER ST,Local,40.69699,-73.89455,40.748833000000005,-73.93960600000001,1518.0,1612.0,EB,40.748787,-73.8945,1743.0,1836.0,EB,53.0,0
1553,50645,Q,WKD,Q47,SB,1840,1939,6.7010000000000005,LGA / MARINE AIR TERMINAL (T,COOPER AV / 81 ST,Local,40.772953,-73.8862,40.709545,-73.86925500000001,1723.0,1818.0,NB,40.709602000000004,-73.88611999999999,1959.0,2048.0,NB,49.0,0
1554,50646,M,WKD,M10,NB,1412,1510,5.1339999999999995,8 AV / W  57 ST,FRED DOUGLASS BL / W 158 ST,Local,40.766740000000006,-73.98268,40.831207,-73.9357,1249.0,1346.0,SB,40.83095,-73.98196999999999,1535.0,1635.0,SB,60.0,0
1555,50647,Q,WKD,Q33,SB,1505,1528,2.475,95 ST / DITMARS BL,74 ST - ROOSEVELT AV T / Q33 STOP,Local,40.770306,-73.875496,40.746662,-73.890816,1430.0,1450.0,NB,40.746635,-73.87550999999999,1545.0,1608.0,NB,23.0,0
1556,50648,Q,WKD,Q54,WB,725,854,9.74,JAMAICA AV / 170 ST,WASHINGTON PLZ / BAY 3,Local,40.707287,-73.78958,40.709503000000005,-73.95952,553.0,659.0,EB,40.70943,-73.78988000000001,952.0,1112.0,EB,80.0,0
1557,50649,BX,WKD,BX26,EB,927,1008,5.656000000000001,W 205 ST / PAUL AV,ERSKINE PL / EARHART LA,Local,40.876999999999995,-73.889854,40.860825,-73.82267,811.0,903.0,WB,40.861336,-73.89005999999999,1040.0,1123.0,WB,43.0,0
1558,50650,Q,WKD,Q20B,NB,1610,1735,9.085,MERRICK BL / ARCHER AV,15 AV / COLLEGE PT BL,Local,40.704906,-73.793304,40.784153,-73.84551,1406.0,1544.0,SB,40.784206,-73.79332,1800.0,1923.0,SB,83.0,0
1559,50651,M,WKD,M10,SB,1925,2013,5.295,FRED DOUGLASS BL / W 158 ST,BROADWAY / WEST 57 ST,Local,40.83095,-73.93599,40.766529999999996,-73.98196999999999,1805.0,1859.0,NB,40.766740000000006,-73.9357,2100.0,2151.0,NB,51.0,0
1560,50652,Q,WKD,Q9,NB,1653,1720,3.359,LINCOLN ST / ROCKAWAY BL,165 ST TERM / MTA BUS STAND,Local,40.67515,-73.80735,40.707226,-73.79544,1600.0,1629.0,SB,40.707046999999996,-73.80734,1740.0,1809.0,SB,29.0,0
1561,50653,BX,WKD,BX40,EB,1502,1629,8.318999999999999,SEDGWICK AV / CEDAR AV,PENNYFIELD AV / FT SCHUYLER ENT,Local,40.852318,-73.92022,40.809074,-73.801895,1313.0,1438.0,WB,40.809174,-73.92009,1653.0,1820.0,WB,87.0,0
1562,50654,B,WKD,B2,WB,1333,1351,2.481,FLATBUSH AV / AV U,QUENTIN RD / E 16 ST,Local,40.609528000000005,-73.92182,40.608433000000005,-73.95713,1237.0,1257.0,EB,40.607384,-73.92179,1422.0,1444.0,EB,22.0,0
1563,50655,M,WKD,M22,WB,905,938,2.907,GRAND ST / FDR DR,VESEY ST / NORTH END AV,Local,40.713264,-73.97798,40.714527000000004,-74.01536,815.0,844.0,EB,40.71463,-73.97828,957.0,1027.0,EB,30.0,0
1564,50656,M,WKD,M3,NB,1745,1942,10.49,4 AV / E 10 ST,FT GEORGE AV / 66 FT GEORGE AV,Local,40.731342,-73.99029,40.858093,-73.92554,1454.0,1713.0,SB,40.85833,-73.99131,2006.0,2133.0,SB,87.0,0
1565,50657,BX,WKD,BX3,SB,1100,1133,4.386,W 238 ST / BROADWAY,BROADWAY / W 179 ST,Local,40.884968,-73.90048,40.84901,-73.93689,1002.0,1037.0,NB,40.849327,-73.90043,1153.0,1228.0,NB,35.0,0
1566,50658,Q,WKD,Q43,EB,1245,1328,6.653,ARCHER AV / SUTPHIN BL,HILLSIDE AV / 267 ST,Local,40.700503999999995,-73.80781999999999,40.738704999999996,-73.701454,1144.0,1229.0,WB,40.73877,-73.80784,1344.0,1432.0,WB,48.0,0
1567,50659,B,WKD,B48,SB,1028,1119,5.905,MEEKER AV / STEWART AV,LINCOLN RD / FLATBUSH AV,Local,40.72671,-73.93423,40.660854,-73.96137,910.0,1007.0,NB,40.660664000000004,-73.934326,1200.0,1251.0,NB,51.0,0
1568,50660,Q,WKD,Q38,NB,1700,1805,7.627000000000001,62 DR / 108 ST,OTIS AV / CALLOWAY ST,Local,40.735797999999996,-73.85088,40.736916,-73.85625,1536.0,1638.0,SB,40.736675,-73.850815,1824.0,1919.0,SB,55.0,0
1569,50986,B,WKD,B57,WB,635,741,8.038,FLUSHING AV / 61 ST,BEARD ST / OTSEGO ST,Local,40.72108,-73.904045,40.672325,-74.01132,452.0,540.0,EB,40.672314,-73.903755,805.0,921.0,EB,76.0,0
1570,50987,B,WKD,B25,WB,752,855,5.767,ALABAMA AV / FULTON ST,FRONT ST / YORK ST,Local,40.676743,-73.89994,40.70255,-73.99202,632.0,728.0,EB,40.70251,-73.90012,920.0,1025.0,EB,65.0,0
1571,50988,Q,WKD,Q34,NB,1537,1637,7.151,SUTPHIN BL / 94 AV,WILLETS PT BL / 24 RD,Local,40.69914,-73.80708,40.77652,-73.817,1414.0,1519.0,SB,40.776546,-73.8071,1700.0,1802.0,SB,62.0,0
1572,50989,B,WKD,B3,WB,1355,1447,5.351,AV U / E 71 ST,25 AV / HARWAY AV,Local,40.619811999999996,-73.90773,40.592834,-73.99252,1246.0,1336.0,EB,40.593025,-73.907265,1502.0,1559.0,EB,57.0,0
1573,50990,Q,WKD,Q43,WB,1320,1407,6.707999999999999,HILLSIDE AV / 268 ST,ARCHER AV / SUTPHIN PL,Local,40.73877,-73.70187,40.70049,-73.80784,1221.0,1303.0,EB,40.700503999999995,-73.701454,1429.0,1519.0,EB,50.0,0
1574,50991,BX,WKD,BX6,EB,613,700,6.434,RIVERSIDE DR W / 157-10 RIVERSIDE DR W,FOOD CENTER DR / TERMINAL,Local,40.83631,-73.94843,40.810093,-73.87608,512.0,546.0,WB,40.809975,-73.94848,721.0,813.0,WB,52.0,0
1575,50992,Q,WKD,Q34,SB,914,1011,7.202999999999999,WILLETS PT BL / 24 RD,SUTPHIN BL / 94 AV,Local,40.776546,-73.816895,40.699177,-73.8071,755.0,855.0,NB,40.69914,-73.817,1037.0,1133.0,NB,56.0,0
1576,50993,B,WKD,B15,WB,1557,1712,7.426,DREW ST / LINDEN BLVD,MARCUS GARVEY BL / BROADWAY,Local,40.66921,-73.8609,40.69975,-73.94147,1417.0,1533.0,EB,40.699715000000005,-73.86094,1730.0,1910.0,EB,100.0,0
1577,50994,B,WKD,B6,WB,1312,1441,10.842,LIVONIA AV / ASHFORD ST,HARWAY AV / BAY 37 ST,Limited,40.666385999999996,-73.88361,40.59295,-73.993385,1130.0,1246.0,EB,40.59347,-73.883385,1500.0,1632.0,EB,92.0,0
1578,50995,M,WKD,M106,EB,1505,1533,2.425,W 96 ST / WEST END AV,E 105 ST / FDR DR,Local,40.794933,-73.97269,40.788216,-73.93842,1422.0,1450.0,WB,40.788277,-73.97309,1600.0,1628.0,WB,28.0,0
1579,50996,B,WKD,B100,WB,1658,1724,4.461,NATIONAL DR / MILL AV,E 16 ST / KINGS HWY,Local,40.606945,-73.91594,40.608936,-73.95740500000001,1615.0,1642.0,EB,40.60844,-73.91589,1740.0,1807.0,EB,27.0,0
1580,50997,Q,WKD,Q2,EB,1530,1604,4.938,165 ST / TERMINAL,HEMPSTEAD AV / 225 ST,Local,40.7078,-73.79556,40.711420000000004,-73.72916,1431.0,1505.0,WB,40.711704,-73.79524,1625.0,1656.0,WB,31.0,0
1581,50998,B,WKD,B25,EB,2059,2157,6.169,FRONT ST / YORK ST,EAST NEW YORK AV / ALABAMA AV,Local,40.70251,-73.99191,40.67672,-73.90012,1945.0,2036.0,WB,40.676743,-73.99202,2215.0,2255.0,WB,40.0,0
1582,50999,M,WKD,M15,SB,1816,1938,7.4879999999999995,E 126 ST / 2 AV,PIKE ST / CHERRY ST,Local,40.80323,-73.93245,40.710873,-73.99195999999999,1621.0,1738.0,NB,40.71086,-73.93226999999999,2009.0,2109.0,NB,60.0,0
1583,51000,BX,WKD,BX34,NB,1457,1528,4.168,VALENTINE AV / E FORDHAM RD,KATONAH AV / E 242 ST,Local,40.862429999999996,-73.89586,40.902584000000004,-73.86813000000001,1344.0,1417.0,SB,40.902446999999995,-73.8958,1550.0,1621.0,SB,31.0,0
1584,51001,BX,WKD,BX31,SB,714,802,5.8389999999999995,VAN CORTLANDT PK E / E 242 ST,TREMONT AV / LANE AV,Local,40.902446999999995,-73.86820999999999,40.841076,-73.84285,615.0,653.0,NB,40.840862,-73.86813000000001,830.0,914.0,NB,44.0,0
1585,51002,Q,WKD,Q1,EB,2230,2256,4.4,165 ST / TERMINAL,BRADDOCK AV / CROSS ISLAND PY,Local,40.70771,-73.7956,40.725654999999996,-73.725174,2109.0,2133.0,WB,40.725834000000006,-73.79524,2357.0,21.0,WB,24.0,0
1586,51003,Q,WKD,Q64,WB,1543,1600,2.383,JEWEL AV / 164 ST,108 ST / QUEENS BL,Local,40.731840000000005,-73.80538,40.721817,-73.843925,1502.0,1523.0,EB,40.721783,-73.80530999999999,1616.0,1639.0,EB,23.0,0
1587,51004,Q,WKD,Q20A,NB,1900,2022,8.797,MERRICK BL / ARCHER AV,15 AV / COLLEGE PT BL,Local,40.704906,-73.793304,40.784153,-73.84551,1658.0,1832.0,SB,40.784027,-73.79332,2039.0,2151.0,SB,72.0,0
1588,50123,Q,WKD,Q43,WB,1105,1150,6.707999999999999,HILLSIDE AV / 268 ST,ARCHER AV / SUTPHIN PL,Local,40.73877,-73.70187,40.70049,-73.80784,1002.0,1044.0,EB,40.700503999999995,-73.701454,1206.0,1248.0,EB,42.0,0
1589,50124,B,WKD,B6,WB,1453,1628,10.842,LIVONIA AV / ASHFORD ST,HARWAY AV / BAY 37 ST,Limited,40.666385999999996,-73.88361,40.59295,-73.993385,1310.0,1432.0,EB,40.59347,-73.883385,1646.0,1817.0,EB,91.0,0
1590,50125,Q,WKD,Q5,EB,726,808,5.875,TEARDROP / LAYOVER,FRANCIS LEWIS BL / SUNRISE HY,Local,40.701316999999996,-73.802925,40.66601,-73.73594,615.0,656.0,WB,40.661694,-73.80299000000001,829.0,909.0,WB,40.0,0
1591,50126,M,WKD,M22,EB,1457,1529,2.8810000000000002,VESEY ST / NORTH END AV,GRAND ST / FDR DR,Local,40.71463,-74.01569,40.713356,-73.97828,1405.0,1438.0,WB,40.713264,-74.01536,1605.0,1636.0,WB,31.0,0
1592,50127,Q,WKD,Q69,SB,1840,1917,4.793,ASTORIA BL / 82 ST,28 ST / QUEENS PLZ S,Local,40.765316,-73.88767,40.749744,-73.93919,1738.0,1825.0,NB,40.749390000000005,-73.887566,1933.0,2013.0,NB,40.0,0
1593,50128,Q,WKD,Q60,EB,838,958,10.655999999999999,E 60 ST / 2 AV,157 ST / 109 AV,Local,40.76125,-73.96372,40.693356,-73.794556,640.0,811.0,WB,40.693176,-73.963646,1020.0,1157.0,WB,97.0,0
1594,50129,Q,WKD,Q60,EB,1508,1638,10.068999999999999,E 60 ST / 2 AV,94 AVE / SUTPHIN BLVD,Local,40.76125,-73.96372,40.699177,-73.80681,1315.0,1446.0,WB,40.699177,-73.963646,1700.0,1832.0,WB,92.0,0
1595,50130,Q,WKD,Q49,EB,2116,2136,2.615,74 ST - ROOSEVELT AV T / Q49 STOP,31 AV / 102 ST,Local,40.746590000000005,-73.89075,40.76132,-73.86703,2010.0,2029.0,WB,40.761309999999995,-73.89072,2210.0,2228.0,WB,18.0,0
1596,50131,Q,WKD,Q64,WB,1810,1826,2.383,JEWEL AV / 164 ST,108 ST / QUEENS BL,Local,40.731840000000005,-73.80538,40.721817,-73.843925,1731.0,1753.0,EB,40.721783,-73.80530999999999,1841.0,1903.0,EB,22.0,0
1597,50132,B,WKD,B65,EB,1700,1752,4.603,SMITH ST / FULTON ST,RALPH AV / ST JOHNS PL,Local,40.691208,-73.98737,40.6702,-73.92254,1548.0,1631.0,WB,40.670246,-73.98788499999999,1824.0,1903.0,WB,39.0,0
1598,50133,B,WKD,B41,NB,640,748,7.687,E 70 ST / VETERANS AV,CADMAN PZ W / JOHNSON ST,Local,40.619938,-73.90871,40.695408,-73.99078,500.0,549.0,SB,40.695538,-73.9082,815.0,921.0,SB,66.0,0
1599,50134,Q,WKD,Q28,EB,751,823,4.865,39 AV / 138 ST,23 AV / BELL BL,Local,40.76097,-73.82706,40.782276,-73.77701,705.0,736.0,WB,40.782257,-73.82728,838.0,913.0,WB,35.0,0
1600,50135,Q,WKD,Q60,EB,2210,2312,10.655999999999999,E 60 ST / 2 AV,157 ST / 109 AV,Local,40.76125,-73.96372,40.693356,-73.794556,2020.0,2134.0,WB,40.693176,-73.963646,2340.0,40.0,WB,60.0,0
1601,50136,Q,WKD,Q50,NB,1435,1534,12.334000000000001,ROOSEVELT AV / MAIN ST,EARHART LA / ERSKINE PL,Limited,40.759353999999995,-73.83073399999999,40.861275,-73.82268,1300.0,1353.0,SB,40.861336,-73.8308,1600.0,1655.0,SB,55.0,0
1602,50137,B,WKD,B63,SB,928,1051,7.751,BROOKLYN BRIDGE PARK R / JORALEMON ST,SHORE RD / 3 AV,Local,40.693024,-74.000656,40.612312,-74.03598000000001,730.0,859.0,NB,40.612255,-74.00050999999999,1123.0,1250.0,NB,87.0,0
1603,50138,B,WKD,B3,EB,1913,1958,5.332000000000001,25 AV / HARWAY AV,AV U / E 71 ST,Local,40.593025,-73.99217,40.61988,-73.907265,1806.0,1857.0,WB,40.619811999999996,-73.99252,2016.0,2056.0,WB,40.0,0
1604,50139,M,WKD,M96,EB,2113,2131,1.805,W 96 ST / WEST END AV,E 97 ST / 1 AV,Local,40.794933,-73.97269,40.784206,-73.94478000000001,2032.0,2054.0,WB,40.784527000000004,-73.97309,2148.0,2205.0,WB,17.0,0
1605,50140,Q,WKD,Q67,EB,530,605,7.016,28 ST / QUEENS PLZ S,METROPOLITAN AV / FRESH POND RD,Local,40.749577,-73.93915600000001,40.712788,-73.90121500000001,410.0,441.0,WB,40.712616,-73.9392,625.0,711.0,WB,46.0,0
1606,50141,BX,WKD,BX36,EB,1609,1733,7.675,W 179 ST / BROADWAY,OLMSTEAD AV / SEWARD AV,Local,40.849113,-73.93775,40.820503,-73.85163,1426.0,1550.0,WB,40.818676,-73.93731,1802.0,1919.0,WB,77.0,0
1607,50377,BX,WKD,BX23,SB,1726,1801,6.5360000000000005,BRUCKNER BL / WILKINSON AV,BRUCKNER BL / WILKINSON AV,Local,40.852505,-73.827,40.852364,-73.82704,1625.0,1657.0,NB,40.852364,-73.827,1830.0,1902.0,NB,32.0,0
1608,50378,Q,WKD,Q56,EB,1322,1426,6.598,VAN SINDEREN AV / FULTON ST,170 ST / JAMAICA AV,Local,40.67839,-73.90355,40.707546,-73.78988000000001,1209.0,1307.0,WB,40.707287,-73.90366,1506.0,1617.0,WB,71.0,0
1609,50379,BX,WKD,BX8,SB,1438,1542,8.781,WHITE PLAINS RD / E 225 ST,TIERNEY PL / LONGSTREET AV,Local,40.887935999999996,-73.86052,40.8138,-73.80236,1310.0,1409.0,NB,40.81373,-73.85988,1604.0,1711.0,NB,67.0,0
1610,50380,B,WKD,B3,EB,1816,1907,5.332000000000001,25 AV / HARWAY AV,AV U / E 71 ST,Local,40.593025,-73.99217,40.61988,-73.907265,1706.0,1758.0,WB,40.619811999999996,-73.99252,1927.0,2009.0,WB,42.0,0
1611,49764,Q,WKD,Q24,WB,810,921,8.668,ARCHER AV / MERRICK BL,PATCHEN AV / LAFAYETTE AV,Local,40.704594,-73.79224,40.692383,-73.92787,634.0,746.0,EB,40.692479999999996,-73.79261,940.0,1044.0,EB,64.0,0
1612,50381,Q,WKD,Q11,SB,1545,1631,6.847,HOFFMAN DR / WOODHAVEN BL,104 ST / 165 AV,Local,40.73315,-73.87108,40.650517,-73.82725,1440.0,1524.0,NB,40.64958,-73.8713,1710.0,1754.0,NB,44.0,0
1613,50382,Q,WKD,Q101,NB,1340,1419,5.4479999999999995,E 60 ST / 2 AV,19 AV / 49 ST,Local,40.76125,-73.96372,40.774159999999995,-73.89365,1237.0,1311.0,SB,40.77357,-73.963646,1457.0,1536.0,SB,39.0,0
1614,50383,B,WKD,B63,NB,1651,1817,7.4639999999999995,SHORE RD / 3 AV,BROOKLYN BRIDGE PK RD / JORALEMON ST,Local,40.612255,-74.03589000000001,40.693000000000005,-74.00050999999999,1503.0,1632.0,SB,40.693024,-74.03598000000001,1845.0,2004.0,SB,79.0,0
1615,50384,B,WKD,B46,SB,2003,2109,8.036,WASHINGTON PLZ / LANE3,KINGS PLAZA / KINGS PLAZA,Local,40.709328,-73.95934,40.609140000000004,-73.92144,1828.0,1939.0,NB,40.609566,-73.95961,2128.0,2227.0,NB,59.0,0
1616,50385,Q,WKD,Q84,WB,834,909,5.263,237 ST / 129 AV,ARCHER AV / 153 ST,Local,40.680138,-73.73025,40.702137,-73.80141,740.0,815.0,EB,40.702076,-73.72993000000001,940.0,1009.0,EB,29.0,0
